Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408600,0.23782499999999998,0.13229166666666667,0.9968217189234773,0.026458333333333334,30.483999252319336,,68
1743408600,0.2529625,0.134375,0.9963725712431567,0.026875,30.483999252319336,,68
1743408600,0.25086250000000004,0.13958333333333334,0.9925917168608981,0.02791666666666667,30.513999938964844,,68
1743408600,0.20440000000000003,0.14166666666666666,0.991179564135818,0.028333333333333335,30.513999938964844,,68
1743408600,0.22592500000000004,0.14375,0.9973928960769912,0.028749999999999998,30.547000885009766,,68
1743408600,0.2438624999999999,0.14791666666666667,0.9973939884709807,0.029583333333333336,30.547000885009766,,68
1743408600,0.252,0.15,0.9963936411587705,0.03,30.577999114990234,,68
1743408600,0.25173750000000006,0.15416666666666667,0.9966226884408648,0.030833333333333338,30.577999114990234,,68
1743408600,0.24097499999999994,0.15625,0.996183266113001,0.03125,30.59000015258789,,68
1743408600,0.21778749999999997,0.159375,0.9959987920127571,0.031875,30.59000015258789,,68
1743408600,0.18812500000000001,0.16041666666666668,0.9963081445737593,0.03208333333333334,30.624000549316406,,68
1743408600,0.2127125,0.16458333333333333,0.9968842019052073,0.03291666666666667,30.624000549316406,,68
1743408600,0.2421125,0.16666666666666666,0.9966149898174725,0.03333333333333333,30.6560001373291,,68
1743408600,0.2628499999999999,0.16979166666666667,0.9965750840684344,0.03395833333333333,30.6560001373291,,68
1743408601,0.2512125,0.16979166666666667,0.9956728675056138,0.03395833333333333,30.676000595092773,,68
1743408601,0.22478749999999997,0.17395833333333333,0.9955715630293461,0.034791666666666665,30.676000595092773,,68
1743408601,0.21962499999999996,0.175,0.9960582816496418,0.034999999999999996,30.70400047302246,,68
1743408601,0.220675,0.17604166666666668,0.995715853225509,0.035208333333333335,30.70400047302246,,68
1743408601,0.27684999999999993,0.178125,0.9957256689167281,0.035625000000000004,30.729999542236328,,68
1743408601,0.27641250000000006,0.17708333333333334,0.9930536804403488,0.03541666666666667,30.729999542236328,,68
1743408601,0.2776374999999999,0.178125,0.9951710581315462,0.035625000000000004,30.753999710083008,,68
1743408601,0.2918125,0.178125,0.99500135821578,0.035625000000000004,30.753999710083008,,68
1743408601,0.291725,0.18020833333333333,0.995253883779956,0.036041666666666666,30.802000045776367,,68
